data,hora_utc,precipitacao_mm,pressao_mb,pressão_atmosferica_max.na_hora_ant._aut_mb,pressão_atmosferica_min._na_hora_ant._aut_mb,radiacao_global_kjm2,temperatura_c,temperatura_orvalho_c,temperatura_máxima_na_hora_ant._aut_c,temperatura_mínima_na_hora_ant._aut_c,umidade_relativa,vento_direcao_graus,vento_rajada_ms,vento_velocidade_ms,timestamp,source_file,station_code,station_name,latitude,longitude,altitude,station,hora,dia_semana,mes,ano,estacao,hora_sin,hora_cos,mes_sin,mes_cos,indice_calor,vento_u,vento_v,chuva_fraca,chuva_moderada,chuva_forte,chuva_muito_forte,evento_chuva,precipitacao_sum_3h,precipitacao_max_3h,precipitacao_sum_6h,precipitacao_max_6h,precipitacao_sum_12h,precipitacao_max_12h,precipitacao_sum_24h,precipitacao_max_24h,temperatura_mean_6h,temperatura_std_6h,temperatura_mean_12h,temperatura_std_12h,temperatura_mean_24h,temperatura_std_24h,pressao_trend_3h,pressao_trend_6h
,14:00,0.0,,"1005,5","1004,7",2924.0,,19.0,"29,7","28,1",59.0,242.0,,,2000-11-28 14:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,14,1,11,2000,primavera,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,,28.0,,28.0,,,
,15:00,0.0,,"1004,7","1004,1",2701.0,,,"30,8","29,5",54.0,302.0,,,2000-11-28 15:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,15,1,11,2000,primavera,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,,28.0,,28.0,,,
,16:00,0.0,,"1004,1","1003,7",3099.0,31.0,20.0,"31,1","30,4",53.0,300.0,,,2000-11-28 16:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,16,1,11,2000,primavera,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,39.745000000000005,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.5,2.1213203435596424,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,17:00,0.0,,"1003,7","1002,7",2792.0,,,32,"30,9",54.0,279.0,4.0,,2000-11-28 17:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,17,1,11,2000,primavera,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.5,2.1213203435596424,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,18:00,0.0,,"1002,7","1002,3",2304.0,,,"32,7","31,5",50.0,250.0,,,2000-11-28 18:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,18,1,11,2000,primavera,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.5,2.1213203435596424,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,19:00,0.0,,"1002,7","1002,2",1444.0,,,"32,2","31,2",51.0,239.0,,,2000-11-28 19:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,19,1,11,2000,primavera,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,20:00,0.0,,"1002,6","1001,9",581.0,,,"32,2","29,7",57.0,169.0,,,2000-11-28 20:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,20,1,11,2000,primavera,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,21:00,,1003.0,"1003,2","1002,3",6.0,,23.0,"29,6","25,4",86.0,206.0,,,2000-11-28 21:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,21,1,11,2000,primavera,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,22:00,,,"1004,9","1002,9",0.0,,21.0,"25,6","22,5",92.0,165.0,8.0,,2000-11-28 22:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,22,1,11,2000,primavera,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,23:00,0.0,,"1004,2","1003,6",-9999.0,,,"22,4","21,6",91.0,93.0,,,2000-11-28 23:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,23,1,11,2000,primavera,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,00:00,0.0,,"1005,4","1003,8",-9999.0,,,22,"21,6",89.0,112.0,,,2000-11-29 00:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,0,2,11,2000,primavera,0.0,1.0,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,29.5,2.1213203435596424,29.5,2.1213203435596424,,
,01:00,,,"1005,6","1004,9",-9999.0,,,"21,9","21,4",92.0,118.0,,,2000-11-29 01:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,1,2,11,2000,primavera,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,31.0,,29.5,2.1213203435596424,,
,02:00,,,"1007,7","1004,7",0.0,20.0,,"21,8","19,9",96.0,266.0,,,2000-11-29 02:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,2,2,11,2000,primavera,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,25.28,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,25.5,7.7781745930520225,26.333333333333332,5.686240703077327,,
,03:00,,,"1007,5","1005,5",-9999.0,,,"20,1","19,8",96.0,221.0,,,2000-11-29 03:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,3,2,11,2000,primavera,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,25.5,7.7781745930520225,26.333333333333332,5.686240703077327,,
,04:00,1.0,1006.0,1007,1006,-9999.0,,,"20,3",20,95.0,101.0,,,2000-11-29 04:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,4,2,11,2000,primavera,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,,,,True,False,False,False,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,,20.0,,26.333333333333332,5.686240703077327,,
,05:00,,,"1005,8","1005,2",-9999.0,,,"20,3","20,2",96.0,90.0,,,2000-11-29 05:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,5,2,11,2000,primavera,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,,20.0,,26.333333333333332,5.686240703077327,,
,06:00,0.0,,"1005,2","1004,6",0.0,,,"20,4","20,3",95.0,154.0,2.0,,2000-11-29 06:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,6,2,11,2000,primavera,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,,20.0,,26.333333333333332,5.686240703077327,,
,07:00,0.0,,"1004,7","1004,5",-9999.0,,,"20,6","20,3",95.0,150.0,,0.0,2000-11-29 07:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,7,2,11,2000,primavera,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,,-0.0,0.0,False,False,False,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,,20.0,,26.333333333333332,5.686240703077327,,
,08:00,0.0,,"1004,8","1004,5",-9999.0,,,"20,7","20,5",94.0,360.0,,0.0,2000-11-29 08:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,8,2,11,2000,primavera,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,,0.0,-0.0,False,False,False,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,20.0,,26.333333333333332,5.686240703077327,,
,09:00,0.0,,"1005,2","1004,8",20.0,,,"20,8","20,6",94.0,97.0,,,2000-11-29 09:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,9,2,11,2000,primavera,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,20.0,,26.333333333333332,5.686240703077327,,
,10:00,0.0,,"1005,8","1005,2",149.0,21.0,,21,"20,6",93.0,171.0,2.0,,2000-11-29 10:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,10,2,11,2000,primavera,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,27.045,,,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,,20.5,0.7071067811865476,25.0,5.354126134736337,,
,11:00,,,"1006,5","1005,8",161.0,21.0,,"21,2","20,9",91.0,196.0,,,2000-11-29 11:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,11,2,11,2000,primavera,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,26.915,,,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,20.666666666666668,0.5773502691896255,24.2,4.969909455915671,,
,12:00,,,"1006,9","1006,5",244.0,,,"20,9","20,5",93.0,187.0,,,2000-11-29 12:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,12,2,11,2000,primavera,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,20.666666666666668,0.5773502691896255,24.2,4.969909455915671,,
,13:00,0.0,,"1007,3","1006,9",540.0,,,"21,3","20,7",92.0,219.0,,,2000-11-29 13:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,13,2,11,2000,primavera,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,20.666666666666668,0.5773502691896255,23.25,5.188127472091126,,
,14:00,0.0,,"1008,4","1007,4",692.0,,18.0,"21,4","20,2",90.0,139.0,,,2000-11-29 14:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,14,2,11,2000,primavera,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,21.0,0.0,23.25,5.188127472091126,,
,15:00,,,"1009,5","1008,4",1147.0,,,"20,2","19,2",89.0,144.0,,,2000-11-29 15:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,15,2,11,2000,primavera,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.0,0.0,21.0,0.0,23.25,5.188127472091126,,
,16:00,0.0,,"1009,9","1009,5",980.0,,,"20,4","19,6",86.0,132.0,,4.0,2000-11-29 16:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,16,2,11,2000,primavera,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,,-2.972579301909577,2.676522425435433,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,,21.0,0.0,20.666666666666668,0.5773502691896236,,
,17:00,0.0,,1010,"1009,7",851.0,20.0,16.0,"20,5","19,9",81.0,126.0,,,2000-11-29 17:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,17,2,11,2000,primavera,-0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,24.455,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,,20.666666666666668,0.5773502691896255,20.5,0.5773502691896245,,
,18:00,0.0,1010.0,"1010,1","1009,8",544.0,,,"20,6",20,84.0,133.0,,,2000-11-29 18:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,18,2,11,2000,primavera,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,,20.666666666666668,0.5773502691896255,20.5,0.5773502691896245,,
,19:00,,,"1010,3",1010,388.0,,17.0,"20,2",19,87.0,134.0,,,2000-11-29 19:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,19,2,11,2000,primavera,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,,20.666666666666668,0.5773502691896255,20.5,0.5773502691896245,,
,20:00,,,"1010,6","1010,3",163.0,,,"19,9","18,5",93.0,123.0,,,2000-11-29 20:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,20,2,11,2000,primavera,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,,20.666666666666668,0.5773502691896255,20.5,0.5773502691896245,,
,21:00,,1011.0,1011,"1010,6",198.0,,,"18,5","18,3",94.0,131.0,,,2000-11-29 21:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,21,2,11,2000,primavera,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,,,0.0,0.0,0.0,0.0,1.0,1.0,20.0,,20.666666666666668,0.5773502691896255,20.5,0.5773502691896245,,
,22:00,2.0,,"1011,7",1011,103.0,,17.0,"18,5","17,9",95.0,119.0,,2.0,2000-11-29 22:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,22,2,11,2000,primavera,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,,-1.7492394142787917,0.969619240492674,True,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,20.0,,20.5,0.7071067811865476,20.5,0.5773502691896245,,
,23:00,,1012.0,1012,"1011,7",1.0,,17.0,18,"17,7",95.0,126.0,,,2000-11-29 23:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,23,2,11,2000,primavera,-0.25881904510252157,0.9659258262890681,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,20.0,,20.5,0.5773502691896245,,
,00:00,0.0,,"1012,5",1012,-9999.0,,,"17,7","17,5",95.0,125.0,,,2000-11-30 00:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,0,3,11,2000,primavera,0.0,1.0,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,,,20.0,,20.5,0.5773502691896245,,
,01:00,,,"1013,2","1012,5",-9999.0,,16.0,"17,6","17,4",94.0,129.0,,,2000-11-30 01:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,1,3,11,2000,primavera,0.25881904510252074,0.9659258262890683,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,,,20.0,,20.5,0.5773502691896245,,
,02:00,,,"1013,4","1013,1",-9999.0,,,"17,5","17,3",93.0,126.0,8.0,,2000-11-30 02:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,2,3,11,2000,primavera,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,,,20.0,,20.666666666666668,0.5773502691896236,,
,03:00,,,"1013,4","1012,9",-9999.0,,16.0,"17,3","17,1",94.0,125.0,,,2000-11-30 03:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,3,3,11,2000,primavera,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,,,2.0,2.0,2.0,2.0,3.0,2.0,,,20.0,,20.666666666666668,0.5773502691896236,,
,04:00,0.0,,"1012,9","1012,2",-9999.0,,,"17,3","16,9",93.0,127.0,,,2000-11-30 04:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,4,3,11,2000,primavera,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,20.0,,20.666666666666668,0.5773502691896236,,
,05:00,0.0,,"1012,4","1012,2",-9999.0,,,"17,7","17,3",88.0,135.0,,,2000-11-30 05:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,5,3,11,2000,primavera,0.9659258262890683,0.25881904510252074,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,20.666666666666668,0.5773502691896236,,
,06:00,0.0,,"1012,3",1012,1.0,,,"17,8","17,6",85.0,135.0,,,2000-11-30 06:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,6,3,11,2000,primavera,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,20.666666666666668,0.5773502691896236,,
,07:00,0.0,,"1012,2",1012,1.0,,,"17,7","17,5",80.0,136.0,,,2000-11-30 07:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,7,3,11,2000,primavera,0.9659258262890683,-0.25881904510252063,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,,,,,20.666666666666668,0.5773502691896236,,
,08:00,0.0,,"1012,6","1012,2",-9999.0,17.0,,"17,6",17,78.0,139.0,,,2000-11-30 08:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,8,3,11,2000,primavera,0.8660254037844387,-0.49999999999999983,-0.5000000000000004,0.8660254037844384,18.95,,,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,17.0,,17.0,,19.75,1.892969448600091,,
,09:00,0.0,,"1012,9","1012,5",47.0,,,"17,3",17,77.0,135.0,,,2000-11-30 09:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,9,3,11,2000,primavera,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,17.0,,17.0,,19.75,1.892969448600091,,
,10:00,0.0,,"1013,7","1012,9",736.0,,,"18,8","17,2",74.0,123.0,,,2000-11-30 10:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,10,3,11,2000,primavera,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,,17.0,,19.333333333333332,2.0816659994661326,,
,11:00,0.0,,"1014,5","1013,7",1578.0,,,"20,7","18,8",68.0,139.0,10.0,,2000-11-30 11:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,11,3,11,2000,primavera,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,17.0,,17.0,,18.5,2.1213203435596415,,
,12:00,0.0,,"1014,6","1014,4",2151.0,21.0,,"21,1","19,9",62.0,114.0,,,2000-11-30 12:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,12,3,11,2000,primavera,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,25.03,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,2.8284271247461903,19.0,2.8284271247461903,19.333333333333332,2.0816659994661326,,
,13:00,0.0,,"1014,8","1014,5",2475.0,,,"22,3","19,6",57.0,118.0,,,2000-11-30 13:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,13,3,11,2000,primavera,-0.2588190451025208,-0.9659258262890683,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,19.0,2.8284271247461903,19.0,2.8284271247461903,19.333333333333332,2.0816659994661326,,
,14:00,0.0,1015.0,"1015,1","1014,8",2293.0,,,"21,7","20,7",58.0,141.0,,,2000-11-30 14:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,14,3,11,2000,primavera,-0.4999999999999998,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,,19.0,2.8284271247461903,19.333333333333332,2.0816659994661326,,
,15:00,0.0,1015.0,1015,"1014,8",2491.0,,,22,"20,9",55.0,146.0,,,2000-11-30 15:00:00,INMET_S_RS_A801_PORTO ALEGRE_22-09-2000_A_31-12-2000,A801,UNKNOWN,"-30,05","-51,16666666","46,97",A801_PORTO_ALEGRE,15,3,11,2000,primavera,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,,,,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,,19.0,2.8284271247461903,19.333333333333332,2.0816659994661326,0.0,0.0
