time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2017-03-18,22.3,15.9,0.1,0.1,0.0,5.25,9.5,154,1020.7,17.67,1.0,3.38
2017-03-19,23.9,16.9,1.3,1.3,0.0,5.9,11.3,115,1020.1,17.38,5.0,3.28
2017-03-20,24.9,19.1,0.2,0.2,0.0,6.55,11.7,107,1021.0,17.7,1.0,3.65
2017-03-21,26.5,17.7,0.0,0.0,0.0,5.38,9.1,106,1021.6,20.82,0.0,4.23
2017-03-22,28.2,19.3,0.0,0.0,0.0,5.0,8.9,95,1019.6,19.21,0.0,4.07
2017-03-23,26.7,20.3,9.4,9.4,0.0,4.32,8.0,84,1016.0,15.05,6.0,2.98
2017-03-24,27.2,18.5,0.0,0.0,0.0,4.36,8.0,146,1013.6,18.08,0.0,3.54
2017-03-25,25.7,19.7,0.8,0.8,0.0,5.78,10.3,136,1015.1,17.22,4.0,3.45
2017-03-26,26.5,21.1,0.4,0.4,0.0,5.81,10.8,102,1015.2,18.28,3.0,3.9
2017-03-27,26.9,19.0,0.4,0.4,0.0,6.51,11.6,104,1016.6,18.05,3.0,3.75
2017-03-28,26.2,20.5,0.4,0.4,0.0,5.64,10.0,112,1019.9,15.61,3.0,3.75
2017-03-29,26.4,19.5,0.3,0.3,0.0,6.41,11.6,98,1019.6,17.87,2.0,4.25
2017-03-30,26.6,18.1,0.1,0.1,0.0,6.77,12.4,112,1018.1,21.17,1.0,4.39
2017-03-31,27.0,18.5,0.0,0.0,0.0,5.9,11.4,97,1020.8,21.6,0.0,4.92
2017-04-01,26.7,19.6,0.0,0.0,0.0,6.51,12.2,102,1022.7,16.65,0.0,4.22
2017-04-02,27.9,18.5,0.0,0.0,0.0,7.21,13.5,97,1018.0,18.51,0.0,4.08
2017-04-03,28.6,19.5,0.0,0.0,0.0,4.3,7.2,75,1014.0,19.13,0.0,3.95
2017-04-04,29.8,20.2,0.0,0.0,0.0,3.1,6.8,44,1011.3,16.3,0.0,3.62
2017-04-05,26.5,22.0,5.2,5.2,0.0,4.74,9.4,311,1009.3,8.78,6.0,2.09
2017-04-06,25.3,18.3,0.1,0.1,0.0,6.44,11.8,161,1014.2,17.0,1.0,3.49
2017-04-07,27.9,19.0,0.0,0.0,0.0,7.61,12.9,100,1015.4,17.41,0.0,4.21
2017-04-08,28.1,20.6,0.0,0.0,0.0,7.1,12.1,89,1015.5,12.11,0.0,3.39
2017-04-09,27.0,22.1,9.5,9.5,0.0,5.48,9.4,95,1015.0,6.0,15.0,1.6
2017-04-10,31.3,22.0,6.0,6.0,0.0,4.92,10.9,24,1011.1,13.2,5.0,3.14
2017-04-11,24.4,17.9,2.6,2.6,0.0,8.34,14.9,278,1014.3,19.26,3.0,3.82
2017-04-12,20.9,15.8,0.0,0.0,0.0,5.56,10.5,169,1021.2,13.19,0.0,3.16
2017-04-13,23.4,16.0,0.0,0.0,0.0,5.79,10.7,127,1019.5,17.28,0.0,3.34
2017-04-14,23.4,16.8,0.9,0.9,0.0,5.39,9.6,138,1017.3,11.83,4.0,2.32
2017-04-15,24.4,19.1,3.3,3.3,0.0,4.7,8.7,125,1017.0,8.38,8.0,1.69
2017-04-16,21.1,19.2,4.4,4.4,0.0,6.22,11.3,154,1017.3,4.81,9.0,1.4
2017-04-17,22.3,16.8,0.0,0.0,0.0,5.71,10.5,150,1019.2,14.72,0.0,2.73
2017-04-18,23.4,16.9,0.8,0.8,0.0,6.55,11.6,109,1019.6,13.88,3.0,2.78
2017-04-19,26.5,17.4,0.0,0.0,0.0,5.16,8.8,86,1016.2,15.08,0.0,3.15
2017-04-20,25.6,18.3,2.8,2.8,0.0,4.03,6.9,70,1010.1,10.77,2.0,2.28
2017-04-21,23.9,16.7,6.5,6.5,0.0,6.17,12.2,295,1008.8,6.87,15.0,1.51
2017-04-22,22.2,14.2,0.2,0.2,0.0,4.0,6.7,262,1017.6,15.06,2.0,2.62
2017-04-23,21.7,14.9,0.0,0.0,0.0,4.16,7.7,124,1020.2,17.68,0.0,3.12
2017-04-24,22.5,14.6,1.7,1.7,0.0,3.93,7.1,77,1016.2,8.0,4.0,1.62
2017-04-25,22.4,17.2,21.7,21.7,0.0,7.12,16.6,31,1008.0,4.7,18.0,1.09
2017-04-26,19.1,15.1,40.6,40.6,0.0,10.43,19.1,283,1005.7,9.72,5.0,2.66
2017-04-27,17.7,11.3,0.0,0.0,0.0,7.86,14.3,286,1018.4,17.41,0.0,3.48
2017-04-28,19.8,8.9,0.0,0.0,0.0,4.79,9.3,299,1022.5,17.46,0.0,2.78
2017-04-29,21.8,9.3,0.0,0.0,0.0,3.0,6.6,314,1023.5,17.18,0.0,2.75
2017-04-30,23.0,8.7,0.0,0.0,0.0,2.83,4.7,43,1023.3,17.11,0.0,2.8
2017-05-01,21.9,9.6,0.0,0.0,0.0,2.86,5.6,74,1021.7,11.44,0.0,2.01
2017-05-02,24.7,12.7,0.0,0.0,0.0,2.83,5.9,102,1018.7,15.86,0.0,2.72
2017-05-03,25.5,15.1,0.0,0.0,0.0,2.97,4.9,90,1018.0,14.71,0.0,2.64
2017-05-04,24.0,17.8,0.3,0.3,0.0,3.11,7.3,137,1015.8,12.19,2.0,2.17
2017-05-05,22.5,15.5,0.0,0.0,0.0,4.4,8.6,147,1016.8,11.43,0.0,1.92
2017-05-06,23.3,19.0,0.6,0.6,0.0,5.25,9.2,116,1018.8,8.56,4.0,1.8
2017-05-07,26.4,17.6,0.0,0.0,0.0,4.7,8.5,94,1016.4,14.67,0.0,2.67
2017-05-08,27.2,15.1,1.2,1.2,0.0,3.69,7.5,12,1011.5,14.38,2.0,2.79
2017-05-09,23.0,16.4,0.4,0.4,0.0,6.18,11.4,205,1014.9,9.19,4.0,2.13
2017-05-10,20.1,14.1,0.0,0.0,0.0,5.03,9.9,166,1021.3,13.02,0.0,2.5
2017-05-11,21.1,11.8,0.0,0.0,0.0,5.29,10.0,117,1020.6,15.18,0.0,2.76
2017-05-12,20.0,14.7,19.2,19.2,0.0,4.74,10.7,99,1015.0,4.84,16.0,1.13
2017-05-13,18.7,16.2,40.0,40.0,0.0,6.1,11.6,243,1009.2,3.13,21.0,0.63
2017-05-14,21.1,14.2,2.4,2.4,0.0,5.6,10.0,271,1010.6,7.83,9.0,1.52
2017-05-15,20.7,11.8,0.2,0.2,0.0,3.32,7.0,263,1016.8,9.58,2.0,1.62
2017-05-16,19.5,15.7,0.8,0.8,0.0,4.1,7.5,152,1018.6,9.7,7.0,1.72
2017-05-17,21.7,12.4,0.0,0.0,0.0,4.1,7.1,114,1017.3,14.18,0.0,2.28
2017-05-18,23.3,15.6,0.1,0.1,0.0,9.11,16.2,84,1014.1,12.68,1.0,2.62
2017-05-19,22.9,17.4,5.3,5.3,0.0,8.1,14.4,85,1009.2,12.25,7.0,2.63
2017-05-20,24.1,17.7,8.3,8.3,0.0,5.82,12.9,81,1012.3,7.6,6.0,1.92
2017-05-21,19.4,12.2,20.1,20.1,0.0,3.82,9.9,288,1015.0,9.6,10.0,1.6
2017-05-22,20.2,11.3,0.0,0.0,0.0,3.73,6.3,118,1019.6,12.11,0.0,1.97
2017-05-23,21.0,14.2,3.9,3.9,0.0,4.79,8.3,87,1019.0,7.89,7.0,1.48
2017-05-24,23.9,16.9,1.5,1.5,0.0,3.42,5.6,69,1015.4,10.52,5.0,1.9
2017-05-25,22.9,19.0,28.9,28.9,0.0,4.81,10.7,51,1012.8,2.84,15.0,0.72
2017-05-26,21.9,16.7,54.2,54.2,0.0,6.22,12.5,189,1015.1,1.35,22.0,0.43
2017-05-27,18.3,16.2,12.8,12.8,0.0,7.66,13.4,145,1022.2,2.81,18.0,0.84
2017-05-28,19.4,16.5,31.7,31.7,0.0,6.3,12.2,105,1019.7,3.27,22.0,0.8
2017-05-29,19.4,14.4,2.1,2.1,0.0,6.31,11.5,272,1019.2,3.87,8.0,0.84
2017-05-30,18.4,14.1,1.4,1.4,0.0,5.06,9.2,157,1021.2,6.71,4.0,1.34
2017-05-31,17.9,15.7,12.6,12.6,0.0,7.32,12.9,135,1017.5,3.91,15.0,1.09
2017-06-01,16.6,15.2,47.5,47.5,0.0,7.61,14.5,166,1013.6,1.69,19.0,0.44
2017-06-02,18.6,12.0,0.1,0.1,0.0,3.1,6.1,277,1019.7,10.28,1.0,1.68
2017-06-03,20.6,10.4,0.0,0.0,0.0,2.36,4.9,84,1017.4,12.79,0.0,1.93
2017-06-04,18.4,15.1,10.1,10.1,0.0,3.51,6.8,130,1013.9,4.28,14.0,0.81
2017-06-05,17.8,14.9,3.8,3.8,0.0,6.87,12.0,166,1015.2,2.94,15.0,0.95
2017-06-06,17.9,15.1,5.3,5.3,0.0,6.14,10.6,171,1014.8,2.28,16.0,0.63
2017-06-07,18.2,15.6,26.4,26.4,0.0,5.91,12.1,141,1012.9,4.73,15.0,1.04
2017-06-08,18.4,13.8,91.8,91.8,0.0,9.3,17.3,303,1005.0,2.89,15.0,0.86
2017-06-09,13.9,11.6,1.9,1.9,0.0,8.3,14.7,282,1015.6,6.75,6.0,1.58
2017-06-10,16.7,9.3,0.0,0.0,0.0,8.13,14.7,308,1017.4,12.52,0.0,2.53
2017-06-11,18.3,8.9,0.0,0.0,0.0,4.91,8.3,297,1017.7,12.75,0.0,1.93
2017-06-12,17.2,7.1,0.0,0.0,0.0,2.91,5.2,189,1018.9,12.02,0.0,1.69
2017-06-13,18.9,10.5,0.0,0.0,0.0,2.87,4.8,147,1019.3,10.04,0.0,1.5
2017-06-14,17.7,12.0,0.0,0.0,0.0,3.83,6.5,148,1023.6,6.13,0.0,0.97
2017-06-15,22.3,10.8,0.0,0.0,0.0,2.62,4.6,61,1021.6,12.04,0.0,1.95
2017-06-16,25.9,13.8,0.0,0.0,0.0,3.41,6.6,8,1015.5,11.7,0.0,2.22
2017-06-17,26.8,16.0,0.0,0.0,0.0,4.95,8.1,351,1010.9,12.06,0.0,2.68
2017-06-18,24.5,10.3,2.4,2.4,0.0,7.82,18.2,257,1011.8,4.17,6.0,1.25
2017-06-19,12.1,6.8,0.0,0.0,0.0,4.6,8.4,278,1023.6,8.99,0.0,1.56
2017-06-20,12.9,4.6,0.0,0.0,0.0,3.11,5.7,151,1027.6,12.38,0.0,1.6
2017-06-21,19.2,6.1,0.0,0.0,0.0,3.18,5.3,87,1024.7,12.05,0.0,1.77
2017-06-22,23.2,9.4,0.0,0.0,0.0,3.31,5.6,53,1020.3,12.09,0.0,2.0
2017-06-23,25.8,12.5,0.0,0.0,0.0,3.98,6.5,15,1020.7,12.06,0.0,2.32
2017-06-24,25.8,13.7,0.0,0.0,0.0,3.62,5.6,7,1021.7,10.08,0.0,2.02
2017-06-25,23.8,14.7,0.0,0.0,0.0,3.61,6.0,360,1022.6,12.25,0.0,2.2
2017-06-26,22.6,12.3,0.0,0.0,0.0,3.86,7.5,10,1020.4,12.12,0.0,2.1
2017-06-27,25.7,11.6,0.0,0.0,0.0,4.39,7.9,349,1018.6,11.87,0.0,2.5
2017-06-28,24.7,13.9,0.0,0.0,0.0,5.22,9.4,273,1019.1,11.48,0.0,2.2
2017-06-29,23.1,15.4,0.0,0.0,0.0,3.42,6.2,120,1018.1,10.13,0.0,1.75
2017-06-30,19.6,12.5,11.7,11.7,0.0,4.7,10.0,234,1019.9,5.95,11.0,1.08
2017-07-01,16.3,9.1,0.0,0.0,0.0,3.26,6.3,205,1027.4,11.7,0.0,1.78
2017-07-02,16.8,8.8,0.0,0.0,0.0,4.73,8.3,121,1031.6,11.79,0.0,1.81
2017-07-03,18.5,7.9,0.0,0.0,0.0,4.23,7.3,76,1030.8,12.65,0.0,1.98
2017-07-04,19.6,9.0,0.0,0.0,0.0,4.14,6.8,82,1027.9,12.51,0.0,2.1
2017-07-05,22.9,12.1,0.0,0.0,0.0,3.58,7.2,58,1025.5,12.55,0.0,2.24
2017-07-06,21.5,11.4,0.0,0.0,0.0,3.4,6.0,16,1024.7,12.64,0.0,2.13
2017-07-07,23.4,11.0,0.0,0.0,0.0,3.42,5.7,64,1024.3,12.19,0.0,2.19
2017-07-08,25.1,12.6,0.0,0.0,0.0,3.21,5.7,33,1023.2,11.4,0.0,2.19
2017-07-09,21.8,13.0,0.1,0.1,0.0,3.32,5.0,355,1022.0,6.27,1.0,1.36
2017-07-10,23.8,14.6,1.2,1.2,0.0,2.8,4.3,13,1021.3,10.82,4.0,1.89
2017-07-11,20.2,13.9,3.1,3.1,0.0,4.62,8.4,160,1022.6,6.6,8.0,1.15
2017-07-12,22.8,15.7,3.4,3.4,0.0,3.56,7.0,120,1023.5,9.7,6.0,1.7
2017-07-13,25.6,13.4,0.0,0.0,0.0,3.31,6.4,48,1020.6,13.14,0.0,2.55
2017-07-14,27.4,13.9,0.0,0.0,0.0,4.34,8.0,8,1018.1,12.75,0.0,2.83
