time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,precipitation_hours,et0_fao_evapotranspiration
2012-06-08,11.7,0.5,0.0,0.0,0.0,2.64,5.9,309,1026.6,13.3,0.0,1.66
2012-06-09,14.4,1.2,0.0,0.0,0.0,2.82,5.7,90,1024.8,13.19,0.0,1.79
2012-06-10,17.2,3.9,1.3,1.3,0.0,2.18,5.4,80,1019.7,10.47,5.0,1.52
2012-06-11,18.5,11.6,0.0,0.0,0.0,2.27,3.9,129,1018.0,7.82,0.0,1.31
2012-06-12,21.2,9.7,0.0,0.0,0.0,2.89,4.7,100,1017.6,10.54,0.0,1.64
2012-06-13,26.3,11.9,0.0,0.0,0.0,2.61,4.6,84,1016.1,12.01,0.0,2.12
2012-06-14,26.9,15.0,0.0,0.0,0.0,3.67,9.6,352,1015.9,8.93,0.0,1.76
2012-06-15,26.7,15.8,0.0,0.0,0.0,2.76,6.0,2,1014.6,10.02,0.0,1.91
2012-06-16,18.3,14.0,10.8,10.8,0.0,6.3,11.2,193,1016.8,1.79,14.0,0.58
2012-06-17,18.1,13.3,9.2,9.2,0.0,4.51,10.1,121,1016.8,4.88,8.0,1.02
2012-06-18,19.1,14.4,0.7,0.7,0.0,4.02,9.2,258,1009.0,4.36,4.0,0.88
2012-06-19,16.2,12.3,0.0,0.0,0.0,2.94,4.8,184,1014.4,5.37,0.0,1.07
2012-06-20,17.0,10.4,0.0,0.0,0.0,2.97,6.5,134,1016.3,10.61,0.0,1.65
2012-06-21,20.2,8.6,0.0,0.0,0.0,3.21,6.6,111,1015.8,11.77,0.0,1.81
2012-06-22,18.3,12.5,0.2,0.2,0.0,4.24,8.1,272,1016.2,4.73,2.0,1.06
2012-06-23,18.4,8.2,0.0,0.0,0.0,3.97,8.6,303,1023.9,12.34,0.0,1.82
2012-06-24,22.0,7.6,0.0,0.0,0.0,3.55,7.0,326,1021.8,12.25,0.0,2.0
2012-06-25,17.2,10.8,0.0,0.0,0.0,4.69,8.2,154,1025.5,5.86,0.0,1.24
2012-06-26,22.1,10.7,0.0,0.0,0.0,3.07,5.7,89,1022.6,11.72,0.0,1.88
